Municipio,Tipo de establecimiento,Periodo,DATA
Almarza de Cameros,Agencias de viajes,2016,
Almarza de Cameros,Agencias de viajes,2017,
Almarza de Cameros,Agencias de viajes,2018,
Almarza de Cameros,Agencias de viajes,2019,
Almarza de Cameros,Agencias de viajes,2020,
Almarza de Cameros,Agencias de viajes,2021,
Almarza de Cameros,Agencias de viajes,2022,
Almarza de Cameros,Agencias de viajes,2023,
Almarza de Cameros,Agencias de viajes,2024,
Almarza de Cameros,Empresas organizadoras de congresos y reuniones,2009,
Almarza de Cameros,Empresas organizadoras de congresos y reuniones,2010,
Almarza de Cameros,Empresas organizadoras de congresos y reuniones,2011,
Almarza de Cameros,Empresas organizadoras de congresos y reuniones,2012,
Almarza de Cameros,Empresas organizadoras de congresos y reuniones,2013,
Almarza de Cameros,Empresas organizadoras de congresos y reuniones,2014,
Almarza de Cameros,Empresas organizadoras de congresos y reuniones,2015,
Almarza de Cameros,Empresas organizadoras de congresos y reuniones,2016,
Almarza de Cameros,Empresas organizadoras de congresos y reuniones,2017,
Almarza de Cameros,Empresas organizadoras de congresos y reuniones,2018,
Almarza de Cameros,Empresas organizadoras de congresos y reuniones,2019,
Almarza de Cameros,Empresas organizadoras de congresos y reuniones,2020,
Almarza de Cameros,Empresas organizadoras de congresos y reuniones,2021,
Almarza de Cameros,Empresas organizadoras de congresos y reuniones,2022,
Almarza de Cameros,Empresas organizadoras de congresos y reuniones,2023,
Almarza de Cameros,Empresas organizadoras de congresos y reuniones,2024,
Almarza de Cameros,Turismo activo,2009,
Almarza de Cameros,Turismo activo,2010,
Almarza de Cameros,Turismo activo,2011,
Almarza de Cameros,Turismo activo,2012,
Almarza de Cameros,Turismo activo,2013,
Almarza de Cameros,Turismo activo,2014,
Almarza de Cameros,Turismo activo,2015,
Almarza de Cameros,Turismo activo,2016,
Almarza de Cameros,Turismo activo,2017,
Almarza de Cameros,Turismo activo,2018,
Almarza de Cameros,Turismo activo,2019,
Almarza de Cameros,Turismo activo,2020,
Almarza de Cameros,Turismo activo,2021,
Almarza de Cameros,Turismo activo,2022,
Almarza de Cameros,Turismo activo,2023,
Almarza de Cameros,Turismo activo,2024,
Anguciana,Agencias de viajes,2009,
Anguciana,Agencias de viajes,2010,
Anguciana,Agencias de viajes,2011,
Anguciana,Agencias de viajes,2012,
Anguciana,Agencias de viajes,2013,
Anguciana,Agencias de viajes,2014,
Anguciana,Agencias de viajes,2015,
Anguciana,Agencias de viajes,2016,
Anguciana,Agencias de viajes,2017,
Anguciana,Agencias de viajes,2018,
Anguciana,Agencias de viajes,2019,
Anguciana,Agencias de viajes,2020,
Anguciana,Agencias de viajes,2021,
Anguciana,Agencias de viajes,2022,
Anguciana,Agencias de viajes,2023,
Anguciana,Agencias de viajes,2024,
Anguciana,Empresas organizadoras de congresos y reuniones,2009,
Anguciana,Empresas organizadoras de congresos y reuniones,2010,
Anguciana,Empresas organizadoras de congresos y reuniones,2011,
Anguciana,Empresas organizadoras de congresos y reuniones,2012,
Anguciana,Empresas organizadoras de congresos y reuniones,2013,
Anguciana,Empresas organizadoras de congresos y reuniones,2014,
Anguciana,Empresas organizadoras de congresos y reuniones,2015,
Anguciana,Empresas organizadoras de congresos y reuniones,2016,
Anguciana,Empresas organizadoras de congresos y reuniones,2017,
Anguciana,Empresas organizadoras de congresos y reuniones,2018,
Anguciana,Empresas organizadoras de congresos y reuniones,2019,
Anguciana,Empresas organizadoras de congresos y reuniones,2020,
Anguciana,Empresas organizadoras de congresos y reuniones,2021,
Anguciana,Empresas organizadoras de congresos y reuniones,2022,
Anguciana,Empresas organizadoras de congresos y reuniones,2023,
Anguciana,Empresas organizadoras de congresos y reuniones,2024,
Anguciana,Turismo activo,2009,
Anguciana,Turismo activo,2010,
Anguciana,Turismo activo,2011,
Anguciana,Turismo activo,2012,
Anguciana,Turismo activo,2013,
Anguciana,Turismo activo,2014,
Anguciana,Turismo activo,2015,
Anguciana,Turismo activo,2016,
Anguciana,Turismo activo,2017,
Anguciana,Turismo activo,2018,
Anguciana,Turismo activo,2019,
Anguciana,Turismo activo,2020,
Anguciana,Turismo activo,2021,
Anguciana,Turismo activo,2022,
Anguciana,Turismo activo,2023,1
Anguciana,Turismo activo,2024,1
Anguiano,Agencias de viajes,2009,
Anguiano,Agencias de viajes,2010,
Anguiano,Agencias de viajes,2011,
Anguiano,Agencias de viajes,2012,
Anguiano,Agencias de viajes,2013,
Anguiano,Agencias de viajes,2014,
Anguiano,Agencias de viajes,2015,
Anguiano,Agencias de viajes,2016,
Anguiano,Agencias de viajes,2017,
Anguiano,Agencias de viajes,2018,
Anguiano,Agencias de viajes,2019,
Anguiano,Agencias de viajes,2020,
Anguiano,Agencias de viajes,2021,
Anguiano,Agencias de viajes,2022,
Anguiano,Agencias de viajes,2023,
Anguiano,Agencias de viajes,2024,
Anguiano,Empresas organizadoras de congresos y reuniones,2009,
Anguiano,Empresas organizadoras de congresos y reuniones,2010,
Anguiano,Empresas organizadoras de congresos y reuniones,2011,
Anguiano,Empresas organizadoras de congresos y reuniones,2012,
Anguiano,Empresas organizadoras de congresos y reuniones,2013,
Anguiano,Empresas organizadoras de congresos y reuniones,2014,
Anguiano,Empresas organizadoras de congresos y reuniones,2015,
Anguiano,Empresas organizadoras de congresos y reuniones,2016,
Anguiano,Empresas organizadoras de congresos y reuniones,2017,
Anguiano,Empresas organizadoras de congresos y reuniones,2018,
Anguiano,Empresas organizadoras de congresos y reuniones,2019,
Anguiano,Empresas organizadoras de congresos y reuniones,2020,
Anguiano,Empresas organizadoras de congresos y reuniones,2021,
Anguiano,Empresas organizadoras de congresos y reuniones,2022,
Anguiano,Empresas organizadoras de congresos y reuniones,2023,
Anguiano,Empresas organizadoras de congresos y reuniones,2024,
Anguiano,Turismo activo,2009,1
Anguiano,Turismo activo,2010,1
Anguiano,Turismo activo,2011,1
Anguiano,Turismo activo,2012,1
Anguiano,Turismo activo,2013,1
Anguiano,Turismo activo,2014,1
Anguiano,Turismo activo,2015,1
Anguiano,Turismo activo,2016,1
Anguiano,Turismo activo,2017,1
Anguiano,Turismo activo,2018,1
Anguiano,Turismo activo,2019,1
Anguiano,Turismo activo,2020,1
Anguiano,Turismo activo,2021,1
Anguiano,Turismo activo,2022,1
Anguiano,Turismo activo,2023,1
Anguiano,Turismo activo,2024,1
Arenzana de Abajo,Agencias de viajes,2009,
Arenzana de Abajo,Agencias de viajes,2010,
Arenzana de Abajo,Agencias de viajes,2011,
Arenzana de Abajo,Agencias de viajes,2012,
Arenzana de Abajo,Agencias de viajes,2013,
Arenzana de Abajo,Agencias de viajes,2014,
Arenzana de Abajo,Agencias de viajes,2015,
Arenzana de Abajo,Agencias de viajes,2016,
Arenzana de Abajo,Agencias de viajes,2017,
Arenzana de Abajo,Agencias de viajes,2018,
Arenzana de Abajo,Agencias de viajes,2019,
Arenzana de Abajo,Agencias de viajes,2020,
Arenzana de Abajo,Agencias de viajes,2021,
Arenzana de Abajo,Agencias de viajes,2022,
Arenzana de Abajo,Agencias de viajes,2023,
Arenzana de Abajo,Agencias de viajes,2024,
Arenzana de Abajo,Empresas organizadoras de congresos y reuniones,2009,
Arenzana de Abajo,Empresas organizadoras de congresos y reuniones,2010,
Arenzana de Abajo,Empresas organizadoras de congresos y reuniones,2011,
Arenzana de Abajo,Empresas organizadoras de congresos y reuniones,2012,
Arenzana de Abajo,Empresas organizadoras de congresos y reuniones,2013,
Arenzana de Abajo,Empresas organizadoras de congresos y reuniones,2014,
Arenzana de Abajo,Empresas organizadoras de congresos y reuniones,2015,
Arenzana de Abajo,Empresas organizadoras de congresos y reuniones,2016,
Arenzana de Abajo,Empresas organizadoras de congresos y reuniones,2017,
Arenzana de Abajo,Empresas organizadoras de congresos y reuniones,2018,
Arenzana de Abajo,Empresas organizadoras de congresos y reuniones,2019,
Arenzana de Abajo,Empresas organizadoras de congresos y reuniones,2020,
Arenzana de Abajo,Empresas organizadoras de congresos y reuniones,2021,
Arenzana de Abajo,Empresas organizadoras de congresos y reuniones,2022,
Arenzana de Abajo,Empresas organizadoras de congresos y reuniones,2023,
Arenzana de Abajo,Empresas organizadoras de congresos y reuniones,2024,
Arenzana de Abajo,Turismo activo,2009,
Arenzana de Abajo,Turismo activo,2010,
Arenzana de Abajo,Turismo activo,2011,
Arenzana de Abajo,Turismo activo,2012,
Arenzana de Abajo,Turismo activo,2013,
Arenzana de Abajo,Turismo activo,2014,
Arenzana de Abajo,Turismo activo,2015,
Arenzana de Abajo,Turismo activo,2016,
Arenzana de Abajo,Turismo activo,2017,
Arenzana de Abajo,Turismo activo,2018,
Arenzana de Abajo,Turismo activo,2019,
Arenzana de Abajo,Turismo activo,2020,
Arenzana de Abajo,Turismo activo,2021,
Arenzana de Abajo,Turismo activo,2022,
Arenzana de Abajo,Turismo activo,2023,
Arenzana de Abajo,Turismo activo,2024,
Arenzana de Arriba,Agencias de viajes,2009,
Arenzana de Arriba,Agencias de viajes,2010,
Arenzana de Arriba,Agencias de viajes,2011,
Arenzana de Arriba,Agencias de viajes,2012,
Arenzana de Arriba,Agencias de viajes,2013,
Arenzana de Arriba,Agencias de viajes,2014,
Arenzana de Arriba,Agencias de viajes,2015,
Arenzana de Arriba,Agencias de viajes,2016,
Arenzana de Arriba,Agencias de viajes,2017,
Arenzana de Arriba,Agencias de viajes,2018,
Arenzana de Arriba,Agencias de viajes,2019,
Arenzana de Arriba,Agencias de viajes,2020,
Arenzana de Arriba,Agencias de viajes,2021,
Arenzana de Arriba,Agencias de viajes,2022,
Arenzana de Arriba,Agencias de viajes,2023,
Arenzana de Arriba,Agencias de viajes,2024,
Arenzana de Arriba,Empresas organizadoras de congresos y reuniones,2009,
Arenzana de Arriba,Empresas organizadoras de congresos y reuniones,2010,
Arenzana de Arriba,Empresas organizadoras de congresos y reuniones,2011,
Arenzana de Arriba,Empresas organizadoras de congresos y reuniones,2012,
Arenzana de Arriba,Empresas organizadoras de congresos y reuniones,2013,
Arenzana de Arriba,Empresas organizadoras de congresos y reuniones,2014,
Arenzana de Arriba,Empresas organizadoras de congresos y reuniones,2015,
Arenzana de Arriba,Empresas organizadoras de congresos y reuniones,2016,
Arenzana de Arriba,Empresas organizadoras de congresos y reuniones,2017,
Arenzana de Arriba,Empresas organizadoras de congresos y reuniones,2018,
Arenzana de Arriba,Empresas organizadoras de congresos y reuniones,2019,
Arenzana de Arriba,Empresas organizadoras de congresos y reuniones,2020,
Arenzana de Arriba,Empresas organizadoras de congresos y reuniones,2021,
Arenzana de Arriba,Empresas organizadoras de congresos y reuniones,2022,
Arenzana de Arriba,Empresas organizadoras de congresos y reuniones,2023,
Arenzana de Arriba,Empresas organizadoras de congresos y reuniones,2024,
Arenzana de Arriba,Turismo activo,2009,
Arenzana de Arriba,Turismo activo,2010,
Arenzana de Arriba,Turismo activo,2011,
Arenzana de Arriba,Turismo activo,2012,
Arenzana de Arriba,Turismo activo,2013,
Arenzana de Arriba,Turismo activo,2014,
Arenzana de Arriba,Turismo activo,2015,
Arenzana de Arriba,Turismo activo,2016,
Arenzana de Arriba,Turismo activo,2017,
Arenzana de Arriba,Turismo activo,2018,
Arenzana de Arriba,Turismo activo,2019,
Arenzana de Arriba,Turismo activo,2020,
Arenzana de Arriba,Turismo activo,2021,
Arenzana de Arriba,Turismo activo,2022,
Arenzana de Arriba,Turismo activo,2023,
Arenzana de Arriba,Turismo activo,2024,
Arnedillo,Agencias de viajes,2009,
Arnedillo,Agencias de viajes,2010,
Arnedillo,Agencias de viajes,2011,
Arnedillo,Agencias de viajes,2012,
Arnedillo,Agencias de viajes,2013,
Arnedillo,Agencias de viajes,2014,
Arnedillo,Agencias de viajes,2015,
Arnedillo,Agencias de viajes,2016,
Arnedillo,Agencias de viajes,2017,
Arnedillo,Agencias de viajes,2018,
Arnedillo,Agencias de viajes,2019,
Arnedillo,Agencias de viajes,2020,
Arnedillo,Agencias de viajes,2021,
Arnedillo,Agencias de viajes,2022,
Arnedillo,Agencias de viajes,2023,
Arnedillo,Agencias de viajes,2024,
Arnedillo,Empresas organizadoras de congresos y reuniones,2009,
Arnedillo,Empresas organizadoras de congresos y reuniones,2010,
Arnedillo,Empresas organizadoras de congresos y reuniones,2011,
Arnedillo,Empresas organizadoras de congresos y reuniones,2012,
Arnedillo,Empresas organizadoras de congresos y reuniones,2013,
Arnedillo,Empresas organizadoras de congresos y reuniones,2014,
Arnedillo,Empresas organizadoras de congresos y reuniones,2015,
Arnedillo,Empresas organizadoras de congresos y reuniones,2016,
Arnedillo,Empresas organizadoras de congresos y reuniones,2017,
Arnedillo,Empresas organizadoras de congresos y reuniones,2018,
Arnedillo,Empresas organizadoras de congresos y reuniones,2019,
Arnedillo,Empresas organizadoras de congresos y reuniones,2020,
Arnedillo,Empresas organizadoras de congresos y reuniones,2021,
Arnedillo,Empresas organizadoras de congresos y reuniones,2022,
Arnedillo,Empresas organizadoras de congresos y reuniones,2023,
Arnedillo,Empresas organizadoras de congresos y reuniones,2024,
Arnedillo,Turismo activo,2009,
Arnedillo,Turismo activo,2010,
Arnedillo,Turismo activo,2011,
Arnedillo,Turismo activo,2012,
Arnedillo,Turismo activo,2013,
Arnedillo,Turismo activo,2014,
Arnedillo,Turismo activo,2015,
Arnedillo,Turismo activo,2016,
Arnedillo,Turismo activo,2017,
Arnedillo,Turismo activo,2018,
Arnedillo,Turismo activo,2019,
Arnedillo,Turismo activo,2020,
Arnedillo,Turismo activo,2021,
Arnedillo,Turismo activo,2022,
Arnedillo,Turismo activo,2023,
Arnedillo,Turismo activo,2024,
Arnedo,Agencias de viajes,2009,7
Arnedo,Agencias de viajes,2010,6
Arnedo,Agencias de viajes,2011,6
Arnedo,Agencias de viajes,2012,6
Arnedo,Agencias de viajes,2013,5
Arnedo,Agencias de viajes,2014,5
Arnedo,Agencias de viajes,2015,5
Arnedo,Agencias de viajes,2016,5
Arnedo,Agencias de viajes,2017,5
Arnedo,Agencias de viajes,2018,5
Arnedo,Agencias de viajes,2019,6
Arnedo,Agencias de viajes,2020,5
Arnedo,Agencias de viajes,2021,4
Arnedo,Agencias de viajes,2022,4
Arnedo,Agencias de viajes,2023,4
Arnedo,Agencias de viajes,2024,4
Arnedo,Empresas organizadoras de congresos y reuniones,2009,
Arnedo,Empresas organizadoras de congresos y reuniones,2010,
Arnedo,Empresas organizadoras de congresos y reuniones,2011,
Arnedo,Empresas organizadoras de congresos y reuniones,2012,
Arnedo,Empresas organizadoras de congresos y reuniones,2013,
Arnedo,Empresas organizadoras de congresos y reuniones,2014,
Arnedo,Empresas organizadoras de congresos y reuniones,2015,
Arnedo,Empresas organizadoras de congresos y reuniones,2016,
Arnedo,Empresas organizadoras de congresos y reuniones,2017,
Arnedo,Empresas organizadoras de congresos y reuniones,2018,
Arnedo,Empresas organizadoras de congresos y reuniones,2019,
Arnedo,Empresas organizadoras de congresos y reuniones,2020,
Arnedo,Empresas organizadoras de congresos y reuniones,2021,
Arnedo,Empresas organizadoras de congresos y reuniones,2022,
Arnedo,Empresas organizadoras de congresos y reuniones,2023,
Arnedo,Empresas organizadoras de congresos y reuniones,2024,
Arnedo,Turismo activo,2009,1
Arnedo,Turismo activo,2010,1
Arnedo,Turismo activo,2011,1
Arnedo,Turismo activo,2012,1
Arnedo,Turismo activo,2013,1
Arnedo,Turismo activo,2014,1
Arnedo,Turismo activo,2015,1
Arnedo,Turismo activo,2016,1
Arnedo,Turismo activo,2017,1
Arnedo,Turismo activo,2018,1
Arnedo,Turismo activo,2019,1
Arnedo,Turismo activo,2020,1
Arnedo,Turismo activo,2021,1
Arnedo,Turismo activo,2022,1
Arnedo,Turismo activo,2023,1
Arnedo,Turismo activo,2024,1
Arrúbal,Agencias de viajes,2009,
Arrúbal,Agencias de viajes,2010,
Arrúbal,Agencias de viajes,2011,
Arrúbal,Agencias de viajes,2012,
Arrúbal,Agencias de viajes,2013,
Arrúbal,Agencias de viajes,2014,
Arrúbal,Agencias de viajes,2015,
Arrúbal,Agencias de viajes,2016,
Arrúbal,Agencias de viajes,2017,
Arrúbal,Agencias de viajes,2018,
Arrúbal,Agencias de viajes,2019,
Arrúbal,Agencias de viajes,2020,
Arrúbal,Agencias de viajes,2021,
Arrúbal,Agencias de viajes,2022,
Arrúbal,Agencias de viajes,2023,
Arrúbal,Agencias de viajes,2024,
Arrúbal,Empresas organizadoras de congresos y reuniones,2009,
Arrúbal,Empresas organizadoras de congresos y reuniones,2010,
Arrúbal,Empresas organizadoras de congresos y reuniones,2011,
Arrúbal,Empresas organizadoras de congresos y reuniones,2012,
Arrúbal,Empresas organizadoras de congresos y reuniones,2013,
Arrúbal,Empresas organizadoras de congresos y reuniones,2014,
Arrúbal,Empresas organizadoras de congresos y reuniones,2015,
Arrúbal,Empresas organizadoras de congresos y reuniones,2016,
Arrúbal,Empresas organizadoras de congresos y reuniones,2017,
Arrúbal,Empresas organizadoras de congresos y reuniones,2018,
Arrúbal,Empresas organizadoras de congresos y reuniones,2019,
Arrúbal,Empresas organizadoras de congresos y reuniones,2020,
Arrúbal,Empresas organizadoras de congresos y reuniones,2021,
Arrúbal,Empresas organizadoras de congresos y reuniones,2022,
Arrúbal,Empresas organizadoras de congresos y reuniones,2023,
Arrúbal,Empresas organizadoras de congresos y reuniones,2024,
Arrúbal,Turismo activo,2009,
Arrúbal,Turismo activo,2010,
Arrúbal,Turismo activo,2011,
Arrúbal,Turismo activo,2012,
Arrúbal,Turismo activo,2013,
Arrúbal,Turismo activo,2014,
Arrúbal,Turismo activo,2015,
Arrúbal,Turismo activo,2016,
Arrúbal,Turismo activo,2017,
Arrúbal,Turismo activo,2018,
Arrúbal,Turismo activo,2019,
Arrúbal,Turismo activo,2020,
Arrúbal,Turismo activo,2021,
Arrúbal,Turismo activo,2022,
Arrúbal,Turismo activo,2023,
Arrúbal,Turismo activo,2024,
Ausejo,Agencias de viajes,2009,
Ausejo,Agencias de viajes,2010,
Ausejo,Agencias de viajes,2011,
Ausejo,Agencias de viajes,2012,
Ausejo,Agencias de viajes,2013,
Ausejo,Agencias de viajes,2014,
Ausejo,Agencias de viajes,2015,
Ausejo,Agencias de viajes,2016,
Ausejo,Agencias de viajes,2017,
Ausejo,Agencias de viajes,2018,
Ausejo,Agencias de viajes,2019,
Ausejo,Agencias de viajes,2020,
Ausejo,Agencias de viajes,2021,
Ausejo,Agencias de viajes,2022,
Ausejo,Agencias de viajes,2023,
Ausejo,Agencias de viajes,2024,
Ausejo,Empresas organizadoras de congresos y reuniones,2009,
Ausejo,Empresas organizadoras de congresos y reuniones,2010,
Ausejo,Empresas organizadoras de congresos y reuniones,2011,
Ausejo,Empresas organizadoras de congresos y reuniones,2012,
Ausejo,Empresas organizadoras de congresos y reuniones,2013,
